,timestamp,volume,close,open,high,low,RSI,RSI_Gaizy,Range_Filter,RF_Signal,RF_Color,IB_High,IB_Low,IB_Signal,RSI_Signal,Entry_Signal
30,2025-06-14 19:48:00,18.0633,104902.0175,104935.39719059257,104963.74,104850.0,43.62550339198561,others,104916.62852834593,sell,red,,,,,
31,2025-06-14 19:49:00,8.09288,104851.2075,104918.70734529628,104918.70734529628,104826.74,32.041493685031114,others,104869.00408890475,sell,red,,,,,
32,2025-06-14 19:50:00,12.36591,104771.5075,104884.95742264815,104884.95742264815,104704.81,24.28738676652611,green,104797.58334186862,sell,red,,,,buy,
33,2025-06-14 19:51:00,3.29777,104726.02500000001,104828.23246132408,104828.23246132408,104692.5,20.605805454136913,green,104761.09668037119,sell,red,,,,buy,
34,2025-06-14 19:52:00,4.08505,104735.68,104777.12873066205,104777.12873066205,104712.79,19.39111658105206,green,104761.09668037119,,red,104777.12873066205,104712.79,,buy,
35,2025-06-14 19:53:00,1.86448,104753.5675,104756.40436533102,104768.39,104743.99,17.62637064706908,green,104761.09668037119,,red,104768.39,104743.99,,buy,
36,2025-06-14 19:54:00,2.02706,104744.785,104754.98593266551,104757.91,104723.81,12.494961708989251,green,104761.09668037119,,red,,,sell,buy,
37,2025-06-14 19:55:00,14.55851,104710.9175,104749.88546633275,104749.88546633275,104667.83,8.014928413454768,green,104761.09668037119,,red,,,,buy,
38,2025-06-14 19:56:00,1.18198,104690.29000000001,104730.40148316638,104730.40148316638,104679.14,7.648304349334694,green,104746.164786707,sell,red,104730.40148316638,104679.14,,buy,
39,2025-06-14 19:57:00,10.53559,104662.38249999999,104710.3457415832,104710.3457415832,104636.36,7.218676696063653,green,104722.5534416837,sell,red,,,sell,buy,
40,2025-06-14 19:58:00,2.41898,104662.2475,104686.3641207916,104686.3641207916,104642.79,7.59075907590649,green,104722.5534416837,,red,104686.3641207916,104642.79,,buy,
41,2025-06-14 19:59:00,6.94834,104659.6375,104674.3058103958,104681.35,104630.19,8.146619932855756,green,104722.5534416837,,red,,,sell,buy,
42,2025-06-14 20:00:00,12.66026,104635.33,104666.9716551979,104666.9716551979,104614.73,7.823573690862261,green,104700.80055865731,sell,red,,,,buy,
43,2025-06-14 20:01:00,0.82525,104628.4675,104651.15082759896,104651.15082759896,104624.13,7.8539144816562185,green,104693.16296087866,sell,red,104651.15082759896,104624.13,,buy,
44,2025-06-14 20:02:00,1.14226,104648.4,104639.80916379948,104664.01,104632.79,13.620030553620936,green,104693.16296087866,,red,,,buy,buy,
45,2025-06-14 20:03:00,4.38482,104696.37,104644.10458189974,104728.74,104644.10458189974,27.607002624897987,green,104693.16296087866,,red,,,,buy,
46,2025-06-14 20:04:00,5.11437,104671.5125,104670.23729094987,104728.74,104614.29,32.81193598844703,others,104693.16296087866,,red,,,,,
47,2025-06-14 20:05:00,29.63421,104552.365,104670.87489547493,104670.87489547493,104483.56,26.18159374571266,green,104604.1001698196,sell,red,,,,buy,
48,2025-06-14 20:06:00,9.68424,104466.265,104611.61994773746,104611.61994773746,104437.86,19.45373530312277,green,104519.9801964162,sell,red,,,,buy,
49,2025-06-14 20:07:00,8.0777,104445.23499999999,104538.94247386872,104538.94247386872,104427.18,15.288621204017844,green,104499.88395224382,sell,red,,,,buy,
50,2025-06-14 20:08:00,5.48603,104416.285,104492.08873693435,104492.08873693435,104397.7,14.624546364996618,green,104472.0242732548,sell,red,,,,buy,
51,2025-06-14 20:09:00,6.42694,104408.2825,104454.18686846718,104454.18686846718,104401.72,15.487295867165031,green,104465.63026345194,sell,red,104454.18686846718,104401.72,,buy,
52,2025-06-14 20:10:00,23.81103,104363.225,104431.23468423358,104431.23468423358,104300.0,14.669885713050576,green,104425.65906742106,sell,red,,,sell,buy,
53,2025-06-14 20:11:00,5.63415,104388.1275,104397.2298421168,104436.74,104339.51,20.180922662085138,green,104425.65906742106,,red,,,,buy,
54,2025-06-14 20:12:00,3.8093,104450.07749999998,104392.6786710584,104472.95,104392.6786710584,29.664737003524436,green,104425.65906742106,,red,,,,buy,
55,2025-06-14 20:13:00,2.60238,104451.5575,104421.3780855292,104464.84,104421.3780855292,30.013447315338368,others,104425.65906742106,,red,104464.84,104421.3780855292,,,
56,2025-06-14 20:14:00,8.43285,104406.9975,104436.4677927646,104446.11,104363.36,28.889474438448957,green,104425.65906742106,,red,,,sell,buy,
57,2025-06-14 20:15:00,8.27278,104390.345,104421.7326463823,104438.44,104352.93,28.375795166115523,green,104425.65906742106,,red,,,,buy,
58,2025-06-14 20:16:00,5.87193,104391.05,104406.03882319115,104420.83,104372.88,25.78406556698289,green,104425.65906742106,,red,104420.83,104372.88,,buy,
59,2025-06-14 20:17:00,3.98664,104358.81,104398.54441159558,104398.54441159558,104326.01,17.267543902177835,green,104420.26776266206,sell,red,,,sell,buy,
60,2025-06-14 20:18:00,8.46298,104389.70999999999,104378.67720579778,104441.41,104326.79,22.990736614094132,green,104420.26776266206,,red,,,,buy,
61,2025-06-14 20:19:00,7.34095,104465.8575,104384.19360289889,104502.38,104384.19360289889,40.96390576118486,others,104420.26776266206,,red,,,,,
62,2025-06-14 20:20:00,11.54799,104526.1225,104425.02555144945,104586.67,104425.02555144945,56.60908594047603,others,104472.36894753344,buy,green,,,,,
63,2025-06-14 20:21:00,7.32863,104546.43000000002,104475.57402572472,104561.36,104475.57402572472,61.19116606211151,others,104495.01133564237,buy,green,104561.36,104475.57402572472,,,
64,2025-06-14 20:22:00,3.53881,104559.43000000002,104511.00201286237,104582.99,104511.00201286237,66.4093128825933,others,104511.17028422764,buy,green,,,buy,,
65,2025-06-14 20:23:00,4.62519,104539.65000000001,104535.2160064312,104578.03,104514.7,64.66326969120271,others,104511.17028422764,,green,104578.03,104514.7,,,
66,2025-06-14 20:24:00,6.4806,104491.98,104537.43300321561,104537.43300321561,104440.21,64.28833007812258,others,104511.17028422764,,green,,,sell,,
67,2025-06-14 20:25:00,4.67787,104522.9925,104514.70650160781,104562.68,104486.57,64.76613309391665,others,104511.17028422764,,green,,,,,
68,2025-06-14 20:26:00,3.62816,104551.435,104518.8495008039,104563.85,104518.8495008039,61.97619117951112,others,104517.47919358718,buy,green,,,,,
69,2025-06-14 20:27:00,2.70362,104573.46,104535.14225040196,104591.99,104535.14225040196,63.73680859575215,others,104536.96742165959,buy,green,,,,,
70,2025-06-14 20:28:00,6.45286,104600.85250000001,104554.30112520099,104644.2,104554.30112520099,72.72412903830595,red,104561.51825748885,buy,green,,,,sell,
71,2025-06-14 20:29:00,4.80394,104631.875,104577.5768126005,104662.7,104577.5768126005,77.38994352588568,red,104589.26160457569,buy,green,,,,sell,
72,2025-06-14 20:30:00,4.18393,104685.0625,104604.72590630024,104728.79,104604.72590630024,79.79499080346392,red,104639.00129159406,buy,green,,,,sell,
73,2025-06-14 20:31:00,8.07031,104743.7,104644.89420315012,104775.18,104644.89420315012,87.02360568690827,pink,104691.81745623352,buy,green,,,,sell,
74,2025-06-14 20:32:00,6.38908,104808.8475,104694.29710157507,104867.65,104694.29710157507,87.82573381765343,pink,104748.03249788901,buy,green,,,,sell,
75,2025-06-14 20:33:00,2.50251,104830.54250000001,104751.57230078753,104847.4,104751.57230078753,86.49879399901569,pink,104762.0335889056,buy,green,104847.4,104751.57230078753,,sell,
76,2025-06-14 20:34:00,8.38583,104820.54749999999,104791.05740039377,104857.39,104782.75,82.7637626164194,pink,104762.0335889056,,green,,,buy,sell,
77,2025-06-14 20:35:00,14.15867,104772.7975,104805.80245019688,104812.08,104704.46,73.74031871548475,red,104762.0335889056,,green,,,,sell,
78,2025-06-14 20:36:00,4.33951,104798.9975,104789.29997509843,104823.53,104768.94,74.4477837363396,red,104762.0335889056,,green,,,,sell,
79,2025-06-14 20:37:00,2.02016,104832.64,104794.14873754921,104851.12,104794.14873754921,79.07685284426677,red,104762.83045524395,buy,green,,,,sell,
80,2025-06-14 20:38:00,3.11283,104857.7775,104813.3943687746,104881.25,104813.3943687746,88.00197387216426,pink,104789.99150666062,buy,green,,,,sell,
81,2025-06-14 20:39:00,19.7418,104920.405,104835.5859343873,104991.0,104835.5859343873,88.74152494869746,pink,104850.55769106395,buy,green,,,,sell,
82,2025-06-14 20:40:00,11.95006,104940.5375,104877.99546719366,104962.36,104877.99546719366,88.55611211026587,pink,104867.47052953369,buy,green,104962.36,104877.99546719366,,sell,
83,2025-06-14 20:41:00,5.20336,104946.67499999999,104909.26648359683,104976.64,104909.26648359683,88.18407832946058,pink,104871.1241005608,buy,green,,,buy,sell,
84,2025-06-14 20:42:00,5.94969,104938.3425,104927.9707417984,104965.62,104906.14,85.93033035590693,pink,104871.1241005608,,green,,,,sell,
85,2025-06-14 20:43:00,2.38235,104933.11499999999,104933.1566208992,104950.25,104915.98,83.93488791258159,pink,104871.1241005608,,green,104950.25,104915.98,,sell,
86,2025-06-14 20:44:00,3.46465,104938.9075,104933.1358104496,104950.25,104927.56,82.01435219633889,pink,104871.1241005608,,green,104950.25,104927.56,,sell,
87,2025-06-14 20:45:00,14.00398,104932.495,104936.0216552248,104947.56,104907.56,77.42279871016247,red,104871.1241005608,,green,,,sell,sell,
88,2025-06-14 20:46:00,3.58063,104958.8775,104934.25832761239,104970.47,104934.25832761239,74.55764162833488,red,104897.52888769117,buy,green,,,,sell,
89,2025-06-14 20:47:00,5.5933,104969.4725,104946.5679138062,104990.9,104946.5679138062,73.59825386849383,red,104913.61499446978,buy,green,,,,sell,
90,2025-06-14 20:48:00,1.28806,104961.85250000001,104958.02020690311,104967.83,104955.88,74.19689030446705,red,104913.61499446978,,green,104967.83,104955.88,,sell,
91,2025-06-14 20:49:00,0.92869,104955.88500000001,104959.93635345156,104959.93635345156,104955.88,86.58713267987686,pink,104913.61499446978,,green,104959.93635345156,104955.88,,sell,
92,2025-06-14 20:50:00,1.57275,104952.305,104957.91067672579,104957.91067672579,104948.72,83.68100181248523,pink,104915.63192216944,buy,green,,,sell,sell,
93,2025-06-14 20:51:00,6.95694,104905.0,104955.10783836289,104955.10783836289,104861.27,64.99689119170907,others,104915.63192216944,,green,,,,,
94,2025-06-14 20:52:00,3.1977,104869.295,104930.05391918145,104930.05391918145,104856.12,52.28687442294536,others,104900.09417574425,sell,red,,,,,
95,2025-06-14 20:53:00,4.83154,104843.1,104899.67445959072,104899.67445959072,104807.32,32.05422847459441,others,104873.54675427916,sell,red,,,,,
96,2025-06-14 20:54:00,2.6543,104838.66500000001,104871.38722979536,104871.38722979536,104827.32,24.49201877934331,green,104868.53234212378,sell,red,104871.38722979536,104827.32,,buy,
97,2025-06-14 20:55:00,1.25344,104853.10250000001,104855.02611489769,104866.21,104840.0,27.505258729497598,green,104868.53234212378,,red,104866.21,104840.0,,buy,
98,2025-06-14 20:56:00,5.34517,104869.695,104854.06430744885,104889.92,104854.06430744885,34.12756216835261,others,104868.53234212378,,red,,,buy,,
99,2025-06-14 20:57:00,0.92244,104861.32250000001,104861.87965372443,104861.87965372443,104861.32,33.63834224051048,others,104868.53234212378,,red,104861.87965372443,104861.32,,,
100,2025-06-14 20:58:00,0.89519,104871.32250000001,104861.60107686222,104881.32,104861.32,34.887075134170374,others,104868.53234212378,,red,,,buy,,
101,2025-06-14 20:59:00,0.63596,104887.8075,104866.46178843112,104894.3,104866.46178843112,40.43800618386788,others,104868.53234212378,,red,,,,,
102,2025-06-14 21:00:00,0.48414,104894.2975,104877.13464421555,104894.3,104877.13464421555,34.895687155017654,others,104872.16464024494,buy,green,104894.3,104877.13464421555,,,
103,2025-06-14 21:01:00,2.60568,104890.68250000001,104885.71607210778,104894.3,104885.71607210778,30.950193423596815,others,104872.16464024494,,green,104894.3,104885.71607210778,,,
104,2025-06-14 21:02:00,3.27414,104881.77500000001,104888.19928605389,104888.19928605389,104870.77,30.75869526040553,others,104872.16464024494,,green,,,sell,,
105,2025-06-14 21:03:00,0.93204,104882.13249999999,104884.98714302696,104887.17,104872.0,31.78748255978323,others,104872.16464024494,,green,104887.17,104872.0,,,
106,2025-06-14 21:04:00,1.29041,104893.5775,104883.55982151348,104900.0,104883.55982151348,36.04002995114965,others,104872.62631356253,buy,green,,,buy,,
107,2025-06-14 21:05:00,3.11449,104927.4875,104888.56866075675,104954.99,104888.56866075675,55.70900874598735,others,104906.63555864657,buy,green,,,,,
108,2025-06-14 21:06:00,17.17815,104944.16249999999,104908.02808037837,104955.0,104908.02808037837,71.039948290644,red,104923.81343853353,buy,green,,,,sell,
109,2025-06-14 21:07:00,1.48679,104946.345,104926.09529018917,104955.89,104926.09529018917,83.54179526331687,pink,104926.92707024764,buy,green,,,,sell,
110,2025-06-14 21:08:00,1.78316,104942.655,104936.22014509459,104948.29,104935.88,83.94815878819799,pink,104926.92707024764,,green,104948.29,104935.88,,sell,
111,2025-06-14 21:09:00,0.54694,104943.225,104939.4375725473,104945.9,104939.4375725473,82.3500906366135,pink,104926.92707024764,,green,104945.9,104939.4375725473,,sell,
112,2025-06-14 21:10:00,2.84324,104948.18,104941.33128627365,104955.03,104941.33128627365,80.74105988798114,pink,104930.1655867127,buy,green,,,buy,sell,
113,2025-06-14 21:11:00,4.66606,104945.68,104944.75564313683,104951.95,104932.92,84.63449181943344,pink,104930.1655867127,,green,,,,sell,
114,2025-06-14 21:12:00,5.54232,104965.14249999999,104945.21782156841,104978.34,104945.21782156841,85.74231399291479,pink,104945.0953891114,buy,green,,,,sell,
115,2025-06-14 21:13:00,22.66381,104983.7525,104955.18016078419,105000.0,104955.18016078419,85.96948339207106,pink,104962.94507631214,buy,green,,,,sell,
116,2025-06-14 21:14:00,9.75368,104993.025,104969.4663303921,105007.73,104969.4663303921,86.2562200473758,pink,104971.88489018103,buy,green,,,,sell,
117,2025-06-14 21:15:00,15.95164,105002.55,104981.24566519604,105020.0,104981.24566519604,89.37263528376349,pink,104980.6944489758,buy,green,,,,sell,
118,2025-06-14 21:16:00,1.65124,105004.14,104991.89783259801,105017.04,104991.24,95.40613751901552,pink,104981.5039091742,buy,green,105017.04,104991.24,,sell,
119,2025-06-14 21:17:00,2.14286,105020.1625,104998.01891629901,105025.92,104998.01891629901,95.88458214214376,pink,104996.95126101167,buy,green,,,buy,sell,
120,2025-06-14 21:18:00,3.39288,105028.67,105009.09070814951,105036.69,105009.09070814951,95.80260726575993,pink,105004.7855082074,buy,green,,,,sell,
121,2025-06-14 21:19:00,2.16787,105040.4025,105018.88035407476,105044.12,105018.88035407476,95.05965920427597,pink,105015.36734602229,buy,green,,,,sell,
122,2025-06-14 21:20:00,7.31454,105050.7775,105029.64142703738,105057.45,105029.64142703738,94.79810076053464,pink,105024.55941981911,buy,green,,,,sell,
123,2025-06-14 21:21:00,7.50186,105056.4925,105040.2094635187,105067.45,105040.2094635187,94.94807288159596,pink,105029.6400162189,buy,green,,,,sell,
124,2025-06-14 21:22:00,14.95994,105091.45000000001,105048.35098175934,105132.36,105048.35098175934,98.37445950778647,pink,105063.45528838535,buy,green,,,,sell,
125,2025-06-14 21:23:00,27.35733,105066.7775,105069.90049087968,105218.03,104958.36,84.7257549993609,pink,105063.45528838535,,green,,,,sell,
126,2025-06-14 21:24:00,7.0574,104919.725,105068.33899543984,105068.33899543984,104867.14,45.553836778702006,others,104945.69191509123,sell,red,,,,,
127,2025-06-14 21:25:00,0.82877,104913.45249999998,104994.03199771993,104994.03199771993,104895.04,45.0230489471606,others,104939.91408734805,sell,red,104994.03199771993,104895.04,,,
128,2025-06-14 21:26:00,6.12056,104990.775,104953.74224885995,105049.69,104931.86,53.35831406279723,others,104964.87648121234,buy,green,,,buy,,
129,2025-06-14 21:27:00,18.88898,105087.38,104972.25862442997,105138.6,104972.25862442997,61.273109997877576,others,105060.04064964538,buy,green,,,,,
130,2025-06-14 21:28:00,5.28965,105120.9975,105029.819312215,105143.47,105029.819312215,63.221187373117864,others,105091.38005008135,buy,green,,,,,
131,2025-06-14 21:29:00,1.40079,105144.89249999999,105075.4084061075,105168.76,105075.4084061075,64.28173677477346,others,105112.66802348098,buy,green,,,,,
132,2025-06-14 21:30:00,5.73107,105180.7075,105110.15045305373,105199.31,105110.15045305373,66.57716230489243,others,105144.89370731535,buy,green,,,,,
133,2025-06-14 21:31:00,1.52429,105188.83,105145.42897652686,105199.81,105145.42897652686,66.07390465298931,others,105150.36065658892,buy,green,,,,,
134,2025-06-14 21:32:00,8.94452,105156.61000000002,105167.12948826342,105184.76,105126.9,61.66537497150734,others,105150.36065658892,,green,,,,,
135,2025-06-14 21:33:00,0.77841,105130.0325,105161.86974413172,105161.86974413172,105130.03,57.95692624551643,others,105150.36065658892,,green,105161.86974413172,105130.03,,,
136,2025-06-14 21:34:00,0.90681,105130.03499999999,105145.95112206586,105145.95112206586,105130.03,57.16811598134981,others,105150.36065658892,,green,105145.95112206586,105130.03,,,
137,2025-06-14 21:35:00,14.6002,105112.8,105137.99306103293,105137.99306103293,105095.56,54.98854912800669,others,105150.36065658892,,green,,,sell,,
138,2025-06-14 21:36:00,1.30559,105091.9,105125.39653051647,105125.39653051647,105088.23,50.04088604604519,others,105130.04982674695,sell,red,,,,,
139,2025-06-14 21:37:00,9.52619,105098.4,105108.64826525823,105118.24,105088.23,52.9712715228674,others,105130.04982674695,,red,105118.24,105088.23,,,
140,2025-06-14 21:38:00,0.81769,105098.905,105103.52413262911,105103.52413262911,105098.9,73.23452371689892,red,105130.04982674695,,red,105103.52413262911,105098.9,,sell,
141,2025-06-14 21:39:00,0.60677,105098.9025,105101.21456631456,105101.21456631456,105098.9,74.44505958030267,red,105130.04982674695,,red,105101.21456631456,105098.9,,sell,
142,2025-06-14 21:40:00,1.32429,105098.905,105100.05853315728,105100.05853315728,105098.9,67.90231788079547,others,105130.04982674695,,red,105100.05853315728,105098.9,,,
143,2025-06-14 21:41:00,8.76476,105136.04749999999,105099.48176657864,105184.76,105098.91,60.03298459000898,others,105130.04982674695,,red,,,buy,,
144,2025-06-14 21:42:00,5.59266,105175.57250000001,105117.7646332893,105189.54,105117.7646332893,60.983316226933546,others,105137.62558812779,buy,green,,,,,
145,2025-06-14 21:43:00,9.9313,105156.15000000001,105146.66856664466,105189.54,105122.76,52.30712477841164,others,105137.62558812779,,green,105189.54,105122.76,,,
146,2025-06-14 21:44:00,2.75216,105132.955,105151.40928332234,105151.40928332234,105122.76,39.67970953415229,others,105137.62558812779,,green,105151.40928332234,105122.76,,,
147,2025-06-14 21:45:00,0.99282,105142.5075,105142.18214166118,105150.01,105140.0,40.05026151020982,others,105137.62558812779,,green,105150.01,105140.0,,,
148,2025-06-14 21:46:00,31.88775,105233.63,105142.34482083059,105369.02,105140.02,63.202598693793384,others,105214.59630098249,buy,green,,,buy,,
149,2025-06-14 21:47:00,14.54097,105300.3825,105187.9874104153,105351.02,105187.9874104153,75.66594347013772,red,105274.73191247058,buy,green,105351.02,105187.9874104153,,sell,
150,2025-06-14 21:48:00,1.98063,105295.08249999999,105244.18495520766,105315.08,105244.18495520766,74.47632041404664,red,105274.73191247058,,green,105315.08,105244.18495520766,,sell,
151,2025-06-14 21:49:00,1.51149,105258.50249999999,105269.63372760382,105275.09,105241.92,70.43498993695137,red,105274.73191247058,,green,,,sell,sell,
152,2025-06-14 21:50:00,1.22891,105231.4025,105264.06811380191,105264.06811380191,105220.88,69.23098131388477,others,105264.71007588143,sell,red,,,,,
153,2025-06-14 21:51:00,7.06541,105262.22,105247.73530690096,105308.83,105220.88,71.16428091571325,red,105264.71007588143,,red,,,,sell,
154,2025-06-14 21:52:00,1.98076,105313.4625,105254.97765345048,105328.76,105254.97765345048,74.50643335636485,red,105274.85770914287,buy,green,,,,sell,
155,2025-06-14 21:53:00,8.55216,105335.36499999999,105284.22007672524,105352.95,105284.22007672524,75.72159705867723,red,105293.23469901095,buy,green,,,,sell,
156,2025-06-14 21:54:00,4.20344,105350.98999999999,105309.79253836261,105371.34,105309.79253836261,76.5196305335778,red,105305.55084150699,buy,green,,,,sell,
157,2025-06-14 21:55:00,20.71119,105368.7025,105330.3912691813,105376.74,105330.3912691813,75.51881101239312,red,105320.51923714086,buy,green,,,,sell,
158,2025-06-14 21:56:00,7.45702,105347.2375,105349.54688459064,105376.74,105317.73,69.60586125767887,others,105320.51923714086,,green,,,,,
159,2025-06-14 21:57:00,3.78144,105328.0425,105348.39219229532,105348.39219229532,105314.44,69.6420511355493,others,105320.51923714086,,green,,,,,
160,2025-06-14 21:58:00,19.16051,105396.645,105338.21734614766,105457.88,105338.21734614766,77.29879702672896,red,105348.4898269334,buy,green,,,,sell,
161,2025-06-14 21:59:00,15.91678,105381.51,105367.43117307383,105458.71,105303.09,74.460267832011,red,105348.4898269334,,green,,,,sell,
162,2025-06-14 22:00:00,8.12673,105352.27,105374.47058653692,105411.02,105315.55,63.903016382683546,others,105348.4898269334,,green,105411.02,105315.55,,,
163,2025-06-14 22:01:00,3.12316,105351.61,105363.37029326847,105366.96,105313.56,57.103535301008726,others,105348.4898269334,,green,,,sell,,
164,2025-06-14 22:02:00,9.41226,105411.63,105357.49014663423,105464.95,105357.49014663423,64.03180852280725,others,105370.08542104908,buy,green,,,,,
165,2025-06-14 22:03:00,10.38856,105458.13749999998,105384.56007331712,105473.76,105384.56007331712,73.47404315362442,red,105416.39453142628,buy,green,,,,sell,
166,2025-06-14 22:04:00,16.86423,105472.295,105421.34878665855,105480.0,105421.34878665855,79.2144949155,red,105432.57707246287,buy,green,,,,sell,
167,2025-06-14 22:05:00,6.464,105467.79000000001,105446.82189332927,105479.99,105446.82189332927,76.63030805503101,red,105432.57707246287,,green,105479.99,105446.82189332927,,sell,
168,2025-06-14 22:06:00,3.83489,105459.6525,105457.30594666464,105467.42,105455.59,71.3188864421848,red,105432.57707246287,,green,105467.42,105455.59,,sell,
169,2025-06-14 22:07:00,3.57561,105425.9175,105458.47922333231,105460.01,105386.82,62.764750244926894,others,105432.57707246287,,green,,,sell,,
170,2025-06-14 22:08:00,5.43315,105405.5675,105442.19836166615,105442.19836166615,105396.82,57.59238778874607,others,105432.57707246287,,green,105442.19836166615,105396.82,,,
171,2025-06-14 22:09:00,1.74708,105416.59999999999,105423.88293083308,105423.88293083308,105413.37,56.7893009773408,others,105432.57707246287,,green,105423.88293083308,105413.37,,,
172,2025-06-14 22:10:00,3.49976,105409.0975,105420.24146541653,105420.24146541653,105398.83,59.129818761438614,others,105432.57707246287,,green,,,sell,,
173,2025-06-14 22:11:00,2.43531,105409.41,105414.66948270827,105420.0,105398.82,62.71774552786648,others,105432.57707246287,,green,,,,,
174,2025-06-14 22:12:00,3.30948,105415.315,105412.03974135414,105420.0,105410.63,53.62947122861597,others,105432.57707246287,,green,105420.0,105410.63,,,
175,2025-06-14 22:13:00,1.0403,105410.3125,105413.67737067706,105413.67737067706,105403.37,55.82887267649727,others,105431.65782139463,sell,red,,,sell,,
176,2025-06-14 22:14:00,2.26626,105433.89249999999,105411.99493533853,105454.17,105411.99493533853,66.90554353116566,others,105431.65782139463,,red,,,,,
177,2025-06-14 22:15:00,2.22192,105465.6625,105422.94371766926,105477.17,105422.94371766926,70.92572036658503,red,105444.38986433565,buy,green,,,,sell,
178,2025-06-14 22:16:00,6.74416,105452.75,105444.30310883463,105477.17,105428.33,59.12115700279491,others,105444.38986433565,,green,105477.17,105428.33,,,
179,2025-06-14 22:17:00,3.41573,105441.025,105448.52655441732,105459.47,105428.33,45.51153427496344,others,105444.38986433565,,green,105459.47,105428.33,,,
180,2025-06-14 22:18:00,0.46899,105450.805,105444.77577720865,105453.65,105444.77577720865,44.23087248321961,others,105444.38986433565,,green,105453.65,105444.77577720865,,,
